CustomerID,InvoiceDate,Recency,Frequency,Monetary,KMeans_Cluster,Hier_Cluster,DBSCAN_Cluster,Customer_Quality
13807,2010-07-12 15:48:00,517,1,112.6,1,2,1,Medium-Value
13808,2011-07-09 12:10:00,155,4,1591.56,0,2,0,High-Value
13809,2011-07-02 13:15:00,162,1,155.05,1,2,1,Medium-Value
13810,2011-11-11 08:33:00,30,1,246.01,1,2,1,Medium-Value
13811,2011-09-06 09:54:00,96,1,333.0,1,2,1,Medium-Value
13812,2011-06-10 14:37:00,184,1,139.88,1,2,1,Medium-Value
13813,2011-11-09 13:38:00,32,1,292.24,1,2,1,Medium-Value
13814,2011-08-09 13:48:00,124,1,961.58,1,2,1,Medium-Value
13816,2011-06-10 14:37:00,184,1,371.69,1,2,1,Medium-Value
13817,2011-10-11 17:49:00,60,1,254.28,1,2,1,Medium-Value
13819,2011-11-02 10:38:00,39,2,732.05,1,2,4,Churn Risk
13822,2011-04-12 12:13:00,243,1,163.62,1,2,1,Medium-Value
13823,2011-09-09 10:42:00,93,1,650.42,1,2,1,Medium-Value
13824,2011-12-04 08:42:00,7,3,1371.28,0,2,3,Potential
13831,2011-05-05 08:33:00,220,2,719.3,1,2,4,Churn Risk
13833,2011-03-07 13:27:00,279,1,384.8,1,2,1,Medium-Value
13835,2011-08-05 15:22:00,128,2,537.34,1,2,4,Churn Risk
13837,2011-12-05 12:10:00,6,1,157.54000000000002,1,2,5,New Customers
13838,2011-04-12 11:00:00,243,2,450.25,1,2,4,Churn Risk
13841,2011-01-04 12:10:00,341,1,85.0,1,2,1,Medium-Value
13842,2011-12-10 10:51:00,1,6,2137.09,0,0,3,Potential
13845,2011-06-10 08:25:00,184,1,312.98,1,2,1,Medium-Value
13846,2011-11-04 15:03:00,37,1,252.53,1,2,1,Medium-Value
13848,2011-08-09 12:58:00,124,2,640.0,1,2,4,Churn Risk
13850,2011-02-08 14:04:00,306,1,1595.48,1,2,1,Medium-Value
13851,2011-05-09 12:36:00,216,2,2405.14,1,2,4,Churn Risk
13854,2011-12-09 15:04:00,2,11,3696.87,0,0,3,Potential
13856,2011-09-06 08:45:00,96,1,124.60000000000001,1,2,1,Medium-Value
13860,2011-08-12 12:57:00,121,1,319.45,1,2,1,Medium-Value
13862,2011-11-01 15:13:00,40,3,1026.16,0,2,0,High-Value
13863,2011-06-04 10:20:00,190,1,305.78,1,2,1,Medium-Value
13865,2011-12-10 13:31:00,1,2,277.44,0,2,2,Low-Value
13867,2011-08-11 15:48:00,122,2,561.3,1,2,4,Churn Risk
13868,2011-02-12 16:32:00,302,2,3192.54,1,2,4,Churn Risk
13869,2011-08-08 13:53:00,125,1,1519.99,1,2,1,Medium-Value
13870,2011-07-12 13:23:00,152,1,152.75,1,2,1,Medium-Value
13871,2011-10-03 12:26:00,69,3,1392.0,0,2,0,High-Value
13873,2011-12-08 10:08:00,3,3,389.6,0,2,3,Potential
13875,2011-11-02 15:39:00,39,2,724.85,1,2,4,Churn Risk
13876,2011-07-10 10:22:00,154,1,122.7,1,2,1,Medium-Value
13880,2011-06-06 10:09:00,188,4,837.74,0,2,0,High-Value
13881,2011-11-04 13:19:00,37,9,9414.78,0,0,0,High-Value
13882,2011-09-11 14:58:00,91,3,435.34000000000003,1,2,0,High-Value
13883,2011-05-05 12:39:00,220,3,762.37,1,2,0,High-Value
13884,2011-11-09 13:58:00,32,5,787.6,0,2,0,High-Value
13885,2011-03-06 15:07:00,280,1,107.65,1,2,1,Medium-Value
13888,2011-12-08 10:13:00,3,2,605.63,0,2,2,Low-Value
13889,2011-08-09 09:13:00,124,1,416.90000000000003,1,2,1,Medium-Value
13890,2011-08-12 15:36:00,121,5,913.1500000000001,0,2,0,High-Value
13892,2011-07-04 12:04:00,160,2,395.73,1,2,4,Churn Risk
13894,2011-02-02 12:54:00,312,1,160.85,1,2,1,Medium-Value
13895,2011-11-11 16:57:00,30,2,1655.77,0,2,4,Churn Risk
13899,2011-10-03 09:30:00,69,1,298.5,1,2,1,Medium-Value
13900,2011-09-06 19:26:00,95,1,8.5,1,2,-1,Noise/Outlier
13901,2011-04-07 12:25:00,248,1,1561.0900000000001,1,2,1,Medium-Value
13904,2011-02-11 13:41:00,303,1,131.52,1,2,1,Medium-Value
13908,2011-09-05 10:24:00,97,3,1461.61,0,2,0,High-Value
13911,2011-08-05 15:20:00,128,3,867.47,1,2,0,High-Value
13914,2011-03-11 16:28:00,275,1,321.07,1,2,1,Medium-Value
13917,2011-01-06 12:46:00,339,1,65.38,1,2,1,Medium-Value
13919,2011-11-10 14:24:00,31,2,384.81,1,2,4,Churn Risk
13924,2011-08-12 09:39:00,121,2,474.73,1,2,4,Churn Risk
13925,2011-10-08 12:41:00,64,3,298.13,1,2,0,High-Value
13928,2011-08-11 14:49:00,122,1,131.22,1,2,1,Medium-Value
13931,2011-05-09 10:12:00,216,2,1237.53,1,2,4,Churn Risk
13938,2011-04-11 14:37:00,244,1,71.66,1,2,1,Medium-Value
13939,2011-01-02 11:30:00,343,1,184.5,1,2,1,Medium-Value
13940,2011-06-10 16:15:00,184,1,225.24,1,2,1,Medium-Value
13941,2011-11-09 12:00:00,32,2,2123.16,0,2,4,Churn Risk
13947,2011-05-10 14:42:00,215,1,90.6,1,2,1,Medium-Value
13949,2011-07-12 09:35:00,152,3,1359.04,0,2,0,High-Value
13950,2011-07-04 11:29:00,160,1,179.30999999999997,1,2,1,Medium-Value
13952,2011-06-05 09:00:00,189,1,1208.31,1,2,1,Medium-Value
13953,2011-10-03 07:43:00,69,2,911.32,1,2,4,Churn Risk
13954,2011-08-12 12:50:00,121,1,212.51,1,2,1,Medium-Value
13955,2011-08-07 17:19:00,126,2,322.96,1,2,4,Churn Risk
13956,2011-10-04 16:04:00,68,2,330.45,1,2,4,Churn Risk
13959,2011-03-03 18:16:00,282,2,337.44,1,2,4,Churn Risk
13962,2011-08-04 11:21:00,129,1,117.6,1,2,1,Medium-Value
13963,2011-04-02 14:43:00,253,3,548.86,1,2,0,High-Value
13969,2011-11-10 15:36:00,31,9,4016.98,0,0,0,High-Value
13971,2011-11-10 10:41:00,31,2,703.36,0,2,4,Churn Risk
13975,2011-08-11 13:19:00,122,5,2374.52,0,2,0,High-Value
13980,2011-10-10 13:34:00,62,1,200.14,1,2,1,Medium-Value
13982,2010-09-12 13:57:00,455,1,428.6,1,2,1,Medium-Value
13983,2011-12-10 14:33:00,1,7,1279.38,0,2,3,Potential
13984,2011-05-08 14:30:00,217,3,689.38,1,2,0,High-Value
13985,2011-12-10 11:45:00,1,8,3181.1,0,0,3,Potential
13989,2011-05-10 09:47:00,215,1,369.40999999999997,1,2,1,Medium-Value
13990,2011-10-05 15:19:00,67,1,311.3,1,2,1,Medium-Value
13992,2011-09-11 15:23:00,91,1,76.8,1,2,1,Medium-Value
13993,2011-11-09 12:16:00,32,2,845.3,0,2,4,Churn Risk
13994,2011-06-12 11:05:00,182,2,924.21,1,2,4,Churn Risk
13995,2011-08-04 08:20:00,129,1,310.45,1,2,1,Medium-Value
13999,2011-11-11 11:38:00,30,5,1586.57,0,2,0,High-Value
14000,2011-12-05 16:50:00,6,1,635.66,0,2,5,New Customers
14001,2010-01-12 12:58:00,698,1,301.24,1,2,1,Medium-Value
14002,2011-06-07 14:59:00,187,1,224.79,1,2,1,Medium-Value
14004,2011-04-08 17:38:00,246,2,957.0,1,2,4,Churn Risk
14005,2011-08-05 10:33:00,128,1,187.16,1,2,1,Medium-Value
14006,2011-12-04 16:17:00,7,1,357.65,1,2,5,New Customers
14012,2011-07-03 12:26:00,161,1,328.8,1,2,1,Medium-Value
14013,2011-09-03 08:59:00,99,1,118.5,1,2,1,Medium-Value
14016,2011-01-07 11:29:00,338,1,976.58,1,2,1,Medium-Value
14019,2011-02-09 12:51:00,305,1,416.24,1,2,1,Medium-Value
14020,2011-12-09 15:32:00,2,1,331.14,0,2,5,New Customers
14021,2011-12-05 13:37:00,6,2,433.0,0,2,2,Low-Value
14023,2011-03-04 15:50:00,282,2,584.07,1,2,4,Churn Risk
14024,2011-10-08 11:30:00,64,2,327.7,1,2,4,Churn Risk
14027,2011-10-10 09:01:00,62,1,104.82,1,2,1,Medium-Value
14029,2011-07-10 14:46:00,154,1,302.46,1,2,1,Medium-Value
14030,2011-11-09 15:52:00,32,7,1816.81,0,2,0,High-Value
14031,2011-06-01 18:33:00,192,8,7549.67,0,0,-1,Noise/Outlier
14032,2011-12-04 15:30:00,7,5,1202.68,0,2,3,Potential
14034,2011-05-07 13:15:00,218,2,473.90999999999997,1,2,4,Churn Risk
14035,2011-11-11 10:03:00,30,1,300.32,1,2,1,Medium-Value
14037,2010-10-12 11:39:00,425,1,111.8,1,2,1,Medium-Value
14039,2011-06-11 13:48:00,183,1,152.2,1,2,1,Medium-Value
14040,2011-12-01 14:57:00,10,5,2148.57,0,0,3,Potential
14044,2011-03-02 11:39:00,284,1,173.74,1,2,1,Medium-Value
14045,2011-06-01 10:01:00,193,3,1251.75,0,2,0,High-Value
14047,2011-07-01 09:23:00,163,3,647.37,1,2,0,High-Value
14048,2011-07-02 14:53:00,162,1,409.93,1,2,1,Medium-Value
14049,2011-04-07 11:47:00,248,1,226.93,1,2,1,Medium-Value
14050,2011-08-11 10:00:00,122,1,260.38,1,2,1,Medium-Value
14051,2011-11-10 08:30:00,31,10,6933.570000000001,0,0,0,High-Value
14053,2011-07-08 14:27:00,156,2,260.25,1,2,4,Churn Risk
14054,2011-05-10 15:49:00,215,1,92.46,1,2,1,Medium-Value
14056,2011-11-05 13:16:00,36,11,3969.87,0,0,0,High-Value
14057,2011-11-09 14:58:00,32,5,1160.15,0,2,0,High-Value
14060,2011-10-01 14:20:00,71,6,1970.1200000000001,0,2,0,High-Value
14062,2011-09-09 10:31:00,93,2,1965.5,0,2,4,Churn Risk
14064,2011-12-05 12:30:00,6,3,722.87,0,2,3,Potential
14067,2011-07-10 10:21:00,154,2,374.7,1,2,4,Churn Risk
14071,2011-08-11 12:25:00,122,3,307.11,1,2,0,High-Value
14073,2011-07-11 15:49:00,153,1,151.04,1,2,1,Medium-Value
14075,2011-05-12 08:38:00,213,1,316.78,1,2,1,Medium-Value
14076,2011-02-08 15:19:00,306,1,122.47,1,2,1,Medium-Value
14077,2011-10-06 14:31:00,66,2,227.9,1,2,4,Churn Risk
14078,2011-10-05 13:26:00,67,3,491.46,1,2,0,High-Value
14079,2011-07-08 12:10:00,156,1,375.1,1,2,1,Medium-Value
14080,2011-07-11 11:09:00,153,1,45.599999999999994,1,2,1,Medium-Value
14081,2011-10-02 16:17:00,70,2,934.52,1,2,4,Churn Risk
14082,2010-10-12 11:02:00,425,1,182.25,1,2,1,Medium-Value
14083,2011-11-03 14:03:00,38,5,811.3,0,2,0,High-Value
14085,2011-09-03 14:30:00,99,6,1338.71,0,2,0,High-Value
14087,2011-07-12 12:41:00,152,1,194.42,1,2,1,Medium-Value
14088,2011-03-08 11:21:00,278,4,12777.66,0,0,-1,Noise/Outlier
14092,2011-03-10 10:15:00,276,4,1013.25,0,2,0,High-Value
14096,2011-10-11 12:37:00,61,6,19798.67,0,0,-1,Noise/Outlier
14098,2011-03-11 10:13:00,275,1,147.35,1,2,1,Medium-Value
14099,2011-11-08 15:34:00,33,4,1206.43,0,2,0,High-Value
14102,2011-04-12 15:38:00,243,2,467.8,1,2,4,Churn Risk
14104,2011-08-07 12:50:00,126,1,104.95,1,2,1,Medium-Value
14107,2011-04-09 15:20:00,246,3,1288.15,1,2,0,High-Value
14108,2011-09-11 10:41:00,91,1,306.58,1,2,1,Medium-Value
14110,2011-12-09 09:26:00,2,6,2853.15,0,0,3,Potential
14111,2011-12-04 11:36:00,7,2,142.5,1,2,2,Low-Value
14112,2011-09-03 11:28:00,99,2,1365.42,1,2,4,Churn Risk
14113,2011-06-12 12:18:00,182,1,471.9,1,2,1,Medium-Value
14114,2011-11-03 09:42:00,38,1,191.39999999999998,1,2,1,Medium-Value
14116,2011-10-08 12:44:00,64,4,1169.82,0,2,0,High-Value
14121,2011-11-10 10:39:00,31,3,2251.67,0,2,0,High-Value
14125,2011-11-11 12:20:00,30,1,1111.08,1,2,1,Medium-Value
14126,2011-02-12 11:45:00,302,1,62.5,1,2,1,Medium-Value
14127,2011-09-08 10:49:00,94,2,572.11,1,2,4,Churn Risk
14128,2011-10-10 12:00:00,62,1,331.96,1,2,1,Medium-Value
14129,2011-08-12 11:02:00,121,3,519.91,1,2,0,High-Value
14132,2011-12-07 10:47:00,4,7,2261.71,0,0,3,Potential
14133,2011-02-08 11:34:00,306,2,287.64,1,2,4,Churn Risk
14135,2011-11-01 09:58:00,40,10,3307.25,0,0,0,High-Value
14138,2011-08-12 12:44:00,121,2,982.3800000000001,1,2,4,Churn Risk
14140,2011-08-11 11:20:00,122,2,935.05,1,2,4,Churn Risk
14141,2011-11-10 12:17:00,31,2,425.82000000000005,1,2,4,Churn Risk
14142,2010-01-12 16:33:00,698,1,311.81,1,2,1,Medium-Value
14145,2011-06-07 11:52:00,187,3,2851.2,0,2,0,High-Value
14146,2011-01-12 10:18:00,333,1,1225.16,1,2,1,Medium-Value
14149,2011-03-05 09:44:00,281,1,446.62,1,2,1,Medium-Value
14150,2011-04-11 10:05:00,244,1,352.46000000000004,1,2,1,Medium-Value
14156,2011-12-10 09:29:00,1,24,37347.95,0,0,-1,Noise/Outlier
14159,2011-05-09 12:00:00,216,3,1231.43,1,2,0,High-Value
14161,2011-08-05 11:41:00,128,3,1110.52,0,2,0,High-Value
14163,2011-10-07 14:49:00,65,1,909.6,1,2,1,Medium-Value
14165,2011-09-03 12:39:00,99,1,122.53999999999999,1,2,1,Medium-Value
14167,2011-12-01 15:44:00,10,1,148.35,1,2,5,New Customers
14171,2011-02-09 16:43:00,305,1,363.79,1,2,1,Medium-Value
14173,2011-04-05 14:03:00,250,1,114.04,1,2,1,Medium-Value
14174,2011-06-11 13:17:00,183,1,134.46,1,2,1,Medium-Value
14175,2011-11-10 11:55:00,31,1,2016.31,0,2,1,Medium-Value
14176,2010-07-12 11:45:00,517,1,159.55,1,2,1,Medium-Value
14177,2011-05-09 12:24:00,216,2,191.33,1,2,4,Churn Risk
14178,2011-11-11 12:10:00,30,5,1243.56,0,2,0,High-Value
14180,2011-10-11 16:21:00,61,11,2091.27,0,0,0,High-Value
14184,2011-04-10 12:43:00,245,1,452.89,1,2,1,Medium-Value
14185,2011-12-01 13:52:00,10,1,197.65,1,2,5,New Customers
14188,2011-09-11 12:45:00,91,4,1426.76,0,2,0,High-Value
14189,2011-10-11 16:20:00,61,6,1974.68,0,2,0,High-Value
14191,2011-10-08 12:11:00,64,5,1584.07,0,2,0,High-Value
14193,2011-03-10 09:34:00,276,1,430.85,1,2,1,Medium-Value
14194,2011-11-10 08:24:00,31,4,1602.2,0,2,0,High-Value
14195,2011-01-04 16:50:00,341,1,828.4,1,2,1,Medium-Value
14199,2011-05-05 13:44:00,220,1,185.39999999999998,1,2,1,Medium-Value
14201,2011-10-10 13:27:00,62,3,355.12,1,2,0,High-Value
14204,2011-07-12 13:38:00,152,1,161.03,1,2,1,Medium-Value
14208,2011-06-09 12:48:00,185,1,151.74,1,2,1,Medium-Value
14209,2011-11-01 12:56:00,40,3,1017.23,0,2,0,High-Value
14210,2011-04-01 13:30:00,254,2,668.61,1,2,4,Churn Risk
14211,2011-04-09 10:51:00,246,1,220.04000000000002,1,2,1,Medium-Value
14212,2011-11-09 12:45:00,32,1,1070.48,1,2,1,Medium-Value
14214,2011-09-11 10:31:00,91,3,765.4,0,2,0,High-Value
14215,2011-06-06 10:04:00,188,2,342.16,1,2,4,Churn Risk
14216,2011-06-12 14:56:00,182,3,1046.3600000000001,1,2,0,High-Value
14217,2011-11-01 10:31:00,40,9,973.6899999999999,0,2,0,High-Value
14219,2011-05-12 16:23:00,213,1,89.94,1,2,1,Medium-Value
14220,2011-06-04 13:23:00,190,1,319.42,1,2,1,Medium-Value
14221,2011-04-01 15:33:00,254,3,1102.8,1,2,0,High-Value
14223,2011-08-09 13:38:00,124,2,686.23,1,2,4,Churn Risk
14224,2011-08-05 14:08:00,128,1,251.01999999999998,1,2,1,Medium-Value
14226,2011-11-11 11:34:00,30,2,337.02000000000004,1,2,4,Churn Risk
14227,2011-08-04 14:12:00,129,1,304.33000000000004,1,2,1,Medium-Value
14229,2011-10-01 12:03:00,71,1,456.97,1,2,1,Medium-Value
14231,2011-09-06 11:05:00,96,1,307.76,1,2,1,Medium-Value
14232,2011-06-06 09:12:00,188,1,310.79,1,2,1,Medium-Value
14233,2011-12-05 10:45:00,6,2,858.25,0,2,2,Low-Value
14234,2011-09-11 15:42:00,91,1,209.48,1,2,1,Medium-Value
14235,2011-05-07 10:58:00,218,2,1538.31,1,2,4,Churn Risk
14236,2010-02-12 18:49:00,666,1,189.3,1,2,1,Medium-Value
14237,2010-01-12 13:20:00,698,1,161.0,1,2,1,Medium-Value
14239,2011-07-04 09:16:00,160,5,1161.3,0,2,0,High-Value
14240,2011-09-11 13:45:00,91,1,663.49,1,2,1,Medium-Value
14241,2011-09-06 11:46:00,96,1,213.70000000000002,1,2,1,Medium-Value
14243,2011-08-04 10:19:00,129,5,1184.56,0,2,0,High-Value
14245,2011-04-05 08:40:00,250,1,688.35,1,2,1,Medium-Value
14246,2011-08-04 08:25:00,129,1,449.64,1,2,1,Medium-Value
14247,2011-06-03 15:21:00,191,1,136.76999999999998,1,2,1,Medium-Value
14250,2011-11-09 13:44:00,32,3,1904.05,0,2,0,High-Value
14251,2011-08-12 08:32:00,121,1,482.28000000000003,1,2,1,Medium-Value
14256,2010-10-12 11:44:00,425,1,523.86,1,2,1,Medium-Value
14257,2011-08-08 15:35:00,125,4,2479.58,0,2,0,High-Value
14258,2011-11-09 10:42:00,32,5,7609.18,0,0,0,High-Value
14262,2011-10-11 12:05:00,61,3,1124.36,0,2,0,High-Value
14264,2011-08-07 10:20:00,126,2,333.97,1,2,4,Churn Risk
14270,2011-12-01 09:33:00,10,1,492.65000000000003,1,2,5,New Customers
14273,2011-11-04 13:24:00,37,2,218.7,1,2,4,Churn Risk
14276,2011-12-06 09:56:00,5,2,778.54,0,2,2,Low-Value
14277,2011-11-05 13:20:00,36,1,1637.43,1,2,1,Medium-Value
14282,2011-08-11 12:46:00,122,4,1178.4,0,2,0,High-Value
14284,2011-09-11 08:11:00,91,1,343.15,1,2,1,Medium-Value
14285,2011-02-11 11:59:00,303,1,300.6,1,2,1,Medium-Value
14286,2011-11-04 08:16:00,37,1,2050.08,0,2,1,Medium-Value
14287,2011-01-12 13:25:00,333,1,93.35,1,2,1,Medium-Value
14288,2011-10-05 13:22:00,67,1,426.6,1,2,1,Medium-Value
14289,2011-12-04 15:08:00,7,2,225.78,1,2,2,Low-Value
14290,2011-03-10 12:17:00,276,1,728.5,1,2,1,Medium-Value
14291,2011-11-08 10:55:00,33,5,2478.31,0,2,0,High-Value
14292,2011-12-09 12:51:00,2,4,1430.06,0,2,3,Potential
14293,2011-07-02 15:47:00,162,3,815.1700000000001,1,2,0,High-Value
14297,2011-10-10 10:45:00,62,2,710.1,1,2,4,Churn Risk
14298,2011-09-11 10:26:00,91,10,16044.25,0,0,-1,Noise/Outlier
14299,2011-12-10 12:58:00,1,4,1647.72,0,2,3,Potential
14304,2011-01-05 11:50:00,340,1,383.45,1,2,1,Medium-Value
14307,2011-12-09 09:38:00,2,4,1895.36,0,2,3,Potential
14309,2011-11-11 09:46:00,30,5,1446.41,0,2,0,High-Value
14311,2011-11-04 10:14:00,37,1,310.26,1,2,1,Medium-Value
14312,2011-11-03 13:31:00,38,5,1047.19,0,2,0,High-Value
14315,2011-08-07 13:44:00,126,3,652.35,1,2,0,High-Value
14317,2011-06-10 10:44:00,184,1,508.58000000000004,1,2,1,Medium-Value
14320,2011-11-01 09:12:00,40,1,352.51,1,2,1,Medium-Value
14321,2011-10-01 11:35:00,71,1,326.82,1,2,1,Medium-Value
14326,2011-11-04 15:04:00,37,1,183.85,1,2,1,Medium-Value
14329,2011-11-03 12:17:00,38,1,578.02,1,2,1,Medium-Value
14331,2011-07-08 13:17:00,156,1,79.0,1,2,1,Medium-Value
14332,2011-04-10 13:55:00,245,1,466.3,1,2,1,Medium-Value
14333,2011-03-10 10:38:00,276,1,415.2,1,2,1,Medium-Value
14334,2011-10-03 10:53:00,69,3,1017.01,0,2,0,High-Value
14335,2011-04-09 13:07:00,246,1,359.25,1,2,1,Medium-Value
14336,2011-08-03 16:48:00,130,2,764.45,1,2,4,Churn Risk
14338,2011-01-07 14:08:00,338,1,8.25,1,2,1,Medium-Value
14339,2011-11-04 11:06:00,37,1,309.52,1,2,1,Medium-Value
14340,2011-05-05 09:44:00,220,1,134.7,1,2,1,Medium-Value
14341,2011-08-05 15:16:00,128,3,688.81,1,2,0,High-Value
14342,2011-08-11 17:05:00,122,1,91.03999999999999,1,2,1,Medium-Value
14344,2011-09-03 13:18:00,99,4,604.13,0,2,0,High-Value
14345,2011-01-11 09:51:00,334,1,108.97999999999999,1,2,1,Medium-Value
14346,2011-11-08 09:47:00,33,1,759.14,1,2,1,Medium-Value
14350,2011-10-03 14:14:00,69,1,282.93,1,2,1,Medium-Value
14352,2011-11-03 14:58:00,38,3,464.94000000000005,0,2,0,High-Value
14353,2011-08-05 16:06:00,128,1,90.6,1,2,1,Medium-Value
14354,2011-09-11 15:36:00,91,2,163.62,1,2,4,Churn Risk
14355,2010-09-12 12:16:00,455,1,174.4,1,2,1,Medium-Value
14360,2011-08-11 09:12:00,122,4,2128.23,0,2,0,High-Value
14364,2011-12-05 12:56:00,6,3,1763.8,0,2,3,Potential
14367,2011-11-07 15:05:00,34,9,4814.65,0,0,0,High-Value
14375,2011-07-06 13:44:00,158,1,257.68,1,2,1,Medium-Value
14377,2011-01-06 13:32:00,339,1,302.45,1,2,1,Medium-Value
14383,2011-06-10 13:00:00,184,2,1005.6,1,2,4,Churn Risk
14387,2011-07-11 12:29:00,153,1,840.82,1,2,1,Medium-Value
14388,2011-10-08 11:58:00,64,6,2281.92,0,2,0,High-Value
14389,2011-05-10 15:17:00,215,2,1043.46,1,2,4,Churn Risk
14390,2011-12-05 17:03:00,6,3,1097.16,0,2,3,Potential
14393,2011-05-05 18:16:00,219,1,67.95,1,2,1,Medium-Value
14395,2011-10-10 17:26:00,61,6,2135.23,0,2,0,High-Value
14396,2011-05-10 16:09:00,215,2,487.99,1,2,4,Churn Risk
14397,2011-12-06 15:20:00,5,8,1405.1,0,0,3,Potential
14401,2011-10-06 14:51:00,66,5,1718.14,0,2,0,High-Value
14403,2011-06-05 16:48:00,189,3,1180.01,0,2,0,High-Value
14404,2011-06-11 12:30:00,183,2,260.28,1,2,4,Churn Risk
14406,2011-12-08 16:54:00,3,1,156.75,1,2,5,New Customers
14407,2011-08-03 11:59:00,130,1,357.18,1,2,1,Medium-Value
14408,2011-06-09 11:29:00,185,3,1459.14,0,2,0,High-Value
14409,2011-09-08 10:52:00,94,3,519.6,1,2,0,High-Value
14410,2011-08-09 15:08:00,124,4,354.21999999999997,1,2,0,High-Value
14411,2011-02-02 10:56:00,312,1,1063.0,1,2,1,Medium-Value
14413,2010-12-12 13:37:00,364,1,122.7,1,2,1,Medium-Value
14414,2011-09-09 12:09:00,93,2,359.9,1,2,4,Churn Risk
14415,2011-10-06 15:07:00,66,7,3283.72,0,0,0,High-Value
14418,2011-06-12 11:39:00,182,1,897.35,1,2,1,Medium-Value
14419,2011-10-10 11:30:00,62,4,607.66,0,2,0,High-Value
14420,2011-01-09 18:07:00,335,1,387.52,1,2,1,Medium-Value
14421,2011-12-05 10:49:00,6,1,455.18,1,2,5,New Customers
14422,2011-09-12 11:26:00,90,1,382.01,1,2,1,Medium-Value
14423,2011-05-05 15:12:00,220,1,265.2,1,2,1,Medium-Value
14426,2011-08-03 15:17:00,130,3,1719.33,0,2,0,High-Value
14427,2011-07-10 09:10:00,154,1,321.74,1,2,1,Medium-Value
14428,2011-03-11 16:30:00,275,2,710.71,1,2,4,Churn Risk
14431,2011-10-02 10:40:00,70,1,470.36,1,2,1,Medium-Value
14432,2011-11-09 14:09:00,32,3,671.28,0,2,0,High-Value
14434,2011-10-10 15:45:00,62,3,552.0,0,2,0,High-Value
14436,2011-02-09 10:13:00,305,1,89.06,1,2,1,Medium-Value
14437,2010-09-12 09:27:00,455,1,63.0,1,2,1,Medium-Value
14438,2011-06-02 14:56:00,192,1,131.9,1,2,1,Medium-Value
14440,2011-01-12 15:42:00,333,2,1273.95,1,2,4,Churn Risk
14441,2011-09-12 09:07:00,90,2,646.26,1,2,4,Churn Risk
14443,2011-02-02 15:09:00,312,2,608.4,1,2,4,Churn Risk
14446,2011-11-11 12:02:00,30,3,657.4,0,2,0,High-Value
14447,2011-04-03 10:49:00,252,1,265.0,1,2,1,Medium-Value
14448,2010-10-12 17:26:00,424,1,102.35000000000001,1,2,1,Medium-Value
14449,2011-07-04 12:16:00,160,3,714.7,1,2,0,High-Value
14450,2011-12-06 10:46:00,5,2,322.22,0,2,2,Low-Value
14451,2011-10-10 13:38:00,62,1,302.59,1,2,1,Medium-Value
14452,2011-07-09 11:32:00,155,1,127.37,1,2,1,Medium-Value
14453,2011-02-06 14:15:00,308,1,119.93,1,2,1,Medium-Value
14456,2011-11-09 15:24:00,32,3,1465.0,0,2,0,High-Value
14457,2011-02-02 09:39:00,312,1,113.64,1,2,1,Medium-Value
14459,2011-07-07 13:35:00,157,1,1837.92,1,2,1,Medium-Value
14460,2011-02-02 11:55:00,312,1,30.0,1,2,1,Medium-Value
14462,2011-11-08 09:57:00,33,7,1446.82,0,2,0,High-Value
14463,2011-02-09 15:20:00,305,1,220.2,1,2,1,Medium-Value
14465,2011-10-02 12:13:00,70,3,1058.6200000000001,0,2,0,High-Value
14466,2011-10-11 14:07:00,61,5,1832.45,0,2,0,High-Value
14472,2011-10-07 12:23:00,65,3,651.16,0,2,0,High-Value
14473,2011-02-03 13:56:00,311,1,85.0,1,2,1,Medium-Value
14475,2011-08-02 10:12:00,131,2,622.17,1,2,4,Churn Risk
14477,2011-08-06 13:33:00,127,1,358.0,1,2,1,Medium-Value
14479,2010-09-12 12:59:00,455,1,174.4,1,2,1,Medium-Value
14482,2011-09-11 15:07:00,91,3,827.27,0,2,0,High-Value
14483,2011-03-03 10:26:00,283,1,137.1,1,2,1,Medium-Value
14485,2011-01-11 12:25:00,334,1,165.75,1,2,1,Medium-Value
14487,2011-11-09 13:51:00,32,2,555.3199999999999,1,2,4,Churn Risk
14488,2011-03-10 09:30:00,276,1,1064.28,1,2,1,Medium-Value
14491,2010-02-12 12:10:00,667,1,127.2,1,2,1,Medium-Value
14493,2011-09-11 13:54:00,91,3,1602.54,0,2,0,High-Value
14495,2011-10-08 14:13:00,64,1,40.599999999999994,1,2,1,Medium-Value
14496,2011-01-02 09:01:00,343,2,538.8100000000001,1,2,4,Churn Risk
14497,2011-03-02 17:01:00,284,1,475.37,1,2,1,Medium-Value
14498,2011-06-06 14:34:00,188,1,147.02,1,2,1,Medium-Value
14499,2011-06-03 11:55:00,191,1,126.02000000000001,1,2,1,Medium-Value
14500,2011-12-09 16:45:00,2,2,305.85,0,2,2,Low-Value
14501,2011-09-06 12:02:00,96,1,184.28,1,2,1,Medium-Value
14502,2011-06-11 14:45:00,183,3,943.53,1,2,0,High-Value
14503,2011-06-12 13:30:00,182,2,770.87,1,2,4,Churn Risk
14504,2011-10-04 16:01:00,68,2,408.15,1,2,4,Churn Risk
14505,2011-10-05 12:53:00,67,4,2969.98,0,2,0,High-Value
14506,2011-04-10 14:42:00,245,3,1250.45,1,2,0,High-Value
14507,2011-08-05 14:18:00,128,3,615.31,1,2,0,High-Value
14508,2011-11-09 11:29:00,32,1,137.56,1,2,1,Medium-Value
